"240","658","5"
"241","658","5"
"242","658","5"
"243","658","5"
"244","658","5"
"245","658","5"
"246","658","5"
"247","658","5"
"248","658","5"
"249","658","5"
"250","658","5"
"251","658","5"
"252","658","5"
"253","658","5"
"254","658","5"
"255","658","5"
"256","658","5"
"257","658","5"
"258","658","5"
"259","658","5"
"260","658","5"
"261","658","5"
"262","658","5"
"263","658","5"
"264","658","5"
"265","658","5"
"266","658","5"
"267","658","5"
"268","658","5"
"269","658","5"
"270","658","5"
"271","658","5"
"272","658","5"
"273","658","5"
"274","658","5"
"275","658","5"
"276","658","5"
"277","658","5"
"278","658","5"
"279","658","5"
"280","658","5"
"281","658","5"
"282","658","5"
"283","658","5"
"284","658","5"
"285","658","5"
"286","658","5"
"287","658","5"
"288","658","5"
"289","658","5"
"290","658","5"
"291","658","5"
"292","658","5"
"293","658","5"
"294","658","5"
"295","658","5"
"296","658","5"
"297","658","5"
"298","658","5"
"299","658","5"
"300","658","5"
"301","658","5"
"302","658","5"
"303","658","5"
"304","658","5"
"305","658","5"
"306","658","5"
"307","658","5"
"308","658","5"
"309","658","5"
"310","658","5"
"311","658","5"
"312","658","5"
"313","658","5"
"314","658","5"
"315","658","5"
"316","658","5"
"317","658","5"
"318","658","5"
"319","658","5"
"320","658","5"
"321","658","5"
"322","658","5"
"323","658","5"
"324","658","5"
"325","658","5"
"326","658","5"
"327","658","5"
"328","658","5"
"329","658","5"
"330","658","5"
"331","658","5"
"332","658","5"
"333","658","5"
"334","658","5"
"335","658","5"
"336","658","5"
"337","658","5"
"338","658","5"
"339","658","5"
"340","658","5"
"341","658","5"
"342","658","5"
"343","658","5"
"344","658","5"
"345","658","5"
"346","658","5"
"347","658","5"
"348","658","5"
"349","658","5"
"350","658","5"
"351","658","5"
"352","658","5"
"353","658","5"
"354","658","5"
"355","658","5"
"356","658","5"
"357","658","5"
"358","658","5"
"359","658","5"
"360","658","5"
"361","658","5"
"362","658","5"
"363","658","5"
"364","658","5"
"365","658","5"
"366","658","5"
"367","658","5"
"368","658","5"
"369","658","5"
"370","658","5"
"371","658","5"
"372","658","5"
"373","658","5"
"374","658","5"
"375","658","5"
"376","658","5"
"377","658","5"
"378","658","5"
"379","658","5"
"380","658","5"
"381","658","5"
"382","658","5"
"383","658","5"
"384","658","5"
"385","658","5"
"386","658","5"
"387","658","5"
"388","658","5"
"389","658","5"
"390","658","5"
"391","658","5"
"392","658","5"
"393","658","5"
"394","658","5"
"395","658","5"
"396","658","5"
"397","658","5"
"398","658","5"
"399","658","5"
"400","658","5"
"401","658","5"
"402","658","5"
"403","658","5"
"404","658","5"
"405","658","5"
"406","658","5"
"407","658","5"
"408","658","5"
"409","658","5"
"410","658","5"
"411","658","5"
"412","658","5"
"413","658","5"
"414","658","5"
"415","658","5"
"416","658","5"
"417","658","5"
"418","658","5"
"419","658","5"
"420","658","5"
"421","658","5"
"422","658","5"
"423","658","5"
"424","658","5"
"425","658","5"
"426","658","5"
"427","658","5"
"428","658","5"
"429","658","5"
"430","658","5"
"431","658","5"
"432","658","5"
"433","658","5"
"434","658","5"
"435","658","5"
"436","658","5"
"437","658","5"
"438","658","5"
"439","658","5"
"440","658","5"
"441","658","5"
"442","658","5"
"443","658","5"
"444","658","5"
"445","658","5"
"446","658","5"
"447","658","5"
"448","658","5"
"449","658","5"
"450","658","5"
"451","658","5"
"452","658","5"
"453","658","5"
"454","658","5"
"455","658","5"
"456","658","5"
"457","658","5"
"458","658","5"
"459","658","5"
"460","658","5"
"461","658","5"
"462","658","5"
"463","658","5"
"464","658","5"
"465","658","5"
"466","658","5"
"467","658","5"
"468","658","5"
"469","658","5"
"470","658","5"
"471","658","5"
"472","658","5"
"473","658","5"
"474","658","5"
"475","658","5"
"476","658","5"
"477","658","5"
"478","658","5"
"479","658","5"
"480","658","5"
"481","658","5"
"482","658","5"
"483","658","5"
"484","658","5"
"485","658","5"
"486","658","5"
"487","658","5"
"488","658","5"
"489","658","5"
"490","658","5"
"491","658","5"
"492","658","5"
"493","658","5"
"494","658","5"
"495","658","5"
"496","658","5"
"497","658","5"
"498","658","5"
"499","658","5"
"500","658","5"
"501","658","5"
"502","658","5"
"503","658","5"
"504","658","5"
"505","658","5"
"506","658","5"
"507","658","5"
"508","658","5"
"509","658","5"
"510","658","5"
"511","658","5"
"512","658","5"
"513","658","5"
"514","658","5"
"515","658","5"
"516","658","5"
"517","658","5"
"518","658","5"
"519","658","5"
"520","658","5"
"521","658","5"
"522","658","5"
"523","658","5"
"524","658","5"
"525","658","5"
"526","658","5"
"527","658","5"
"528","96","2"
"529","96","5"
"530","9404","5"
"531","10234","5"
"532","13","5"
"533","658","3"
"534","269","3"
"535","54","2"
"536","54","1"
"537","54","5"
"538","183","5"
"539","757","4"
"540","965","5"
"541","183","4"
"542","183","3"
"543","183","3"
"544","183","3"
"545","15","5"
"546","10","5"
"547","12","5"
"548","1","1"
"549","384","3"
"550","358","5"
"551","358","5"
"552","358","4"
"553","369","3"
"554","41","5"
"555","5910","3"
"556","5910","5"
"557","7070","5"
"558","6135","5"
"559","5910","1"
"560","11487","3"
"561","5910","5"
"562","6135","4"
"563","19","3"
"564","44","3"
"565","112","3"
"566","112","3"
"567","112","3"
"568","112","3"
"569","112","3"
"570","112","3"
"571","112","3"
"572","112","3"
"573","112","3"
"574","112","3"
"575","112","3"
"576","112","3"
"577","112","3"
"578","112","3"
"579","112","3"
"580","112","3"
"581","112","3"
"582","112","3"
"583","112","3"
"584","112","3"
"585","112","3"
"586","112","3"
"587","112","3"
"588","112","3"
"589","112","3"
"590","112","3"
"591","112","3"
"592","124","3"
"593","124","3"
"594","124","3"
"595","124","3"
"596","124","3"
"597","124","3"
"598","124","3"
"599","124","3"
"600","124","3"
"601","124","3"
"602","124","3"
"603","124","3"
"604","124","3"
"605","124","3"
"606","124","3"
"607","124","3"
"608","124","3"
"609","124","3"
"610","124","3"
"611","124","3"
"612","124","3"
"613","124","3"
"614","124","3"
"615","124","3"
"616","124","3"
"617","124","3"
"618","124","3"
"619","124","3"
"620","124","3"
"621","124","3"
"622","124","3"
"623","124","3"
"624","124","3"
"625","124","3"
"626","124","3"
"627","1","4"
"628","1","1"
"629","478","2"
"630","74","3"
"631","129","2"
"632","658","3"
"633","658","3"
"634","50","2"
"635","395","2"
"636","2006","4"
"637","371","3"
"638","1060","3"
"639","187","5"
"640","267","1"
"641","44","4"
"642","170","3"
"643","658","3"
"644","2547","4"
"645","765","3"
"646","9548","3"
"647","500","2"
"648","42","2"
"649","12","3"
"650","18","2"
"651","28","1"
"652","27","1"
"653","32","3"
"654","7833","3"
"655","14","3"
"656","63","3"
"657","407","3"
"658","1085","1"
"659","761","3"
"660","1","1"
"661","54","5"
"662","1707","3"
"663","21","3"
"664","3015","3"
"665","30","2"
"666","30","3"
"667","765","2"
"668","765","2"
"669","392","3"
"670","1009","3"
"671","3529","3"
"672","4340","2"
"673","39","2"
"674","112","2"
"675","1","4"
"676","310","2"
"677","432","1"
"678","320","2"
"679","420","1"
"680","81","2"
"681","11252","2"
"682","166","4"
"683","131","2"
"684","134","2"
